bin_id,sensor_id,reading_id,timestamp,fill_level_percent,bin_type,location_latitude,location_longitude,address_street,address_city,address_state,address_postal_code,address_country,battery_level_percent,bin_status,overflow_alert,alert_flag,alert_type,truck_available,route_efficiency,travel_time,urban_density_factor,waste_generation_index,bin_capacity_kg,bin_fill_percent,weight_kg,day_of_week,month,is_weekend,gas_level,temperature,rainfall,lag_1,lag_2,rolling_mean_7,next_day_waste_kg,peak_flag,date,hour,day_name,week_number,department,waste_source,shift,production_volume_index,estimated_pickup_cost,pickup_required,manager_approval_required,manager_approval_status,overflow_risk,vehicle_assignment_status,cost_saving_if_skipped,derived_peak_day
BIN-211,SNSR-8057,READ-30011,2024-06-01 16:22:00+00:00,36.6,general,40.7128,-74.006,Broadway,New York,NY,10007,USA,57.1,active,FALSE,0,,0,0.94524137,55.4132943,1.157612892,0.71830015,50,61.84444279,27.20254926,5,6,1,201.4059661,25.76818123,15,28.20478576,25.22653174,22.80732145,32.67151597,0,01-06-2024,16,Saturday,22,Administration,Office Block,Evening,0.72,137.83,0,1,Pending,Low,No Dispatch Needed,137.83,0
BIN-212,SNSR-8062,READ-30012,2024-06-01 17:44:00+00:00,10.5,organic,43.6532,-79.3832,Queen St W,Toronto,ON,M5H 2N2,Canada,16.9,maintenance,FALSE,1,Overflow Warning,1,0.849319251,21.97809453,1.068308603,0.722408913,50,61.86865902,37.07671631,5,6,1,240.8484624,25.99186516,0,28.77683149,28.20478576,24.99728955,36.08506521,0,01-06-2024,17,Saturday,22,Cafeteria,Food Waste Area,Evening,0.72,91.47,0,0,Not Needed,Low,No Dispatch Needed,91.47,0
BIN-213,SNSR-8068,READ-30013,2024-06-01 18:05:00+00:00,99.9,recycling,51.5074,-0.1278,Oxford St,London,ENG,W1D 1BS,UK,12.8,out_of_service,TRUE,0,,1,0.73235921,17.2447436,0.593674768,1.193560336,50,74.00716378,39.89285821,5,6,1,275.0818833,27.50457638,8,32.67151597,28.77683149,27.52548172,37.3282521,0,01-06-2024,18,Saturday,22,Production,Packaging and Production,Evening,1.19,86.89,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-214,SNSR-8073,READ-30014,2024-06-01 19:23:00+00:00,53.2,hazardous,-22.9068,-43.1729,Avenida Atlântica,Rio de Janeiro,RJ,22010-000,Brazil,44.9,active,FALSE,0,,1,0.62542334,34.47263801,0.867715803,0.916114385,50,74.84323545,33.23808485,5,6,1,259.3846598,26.18469476,5,36.08506521,32.67151597,30.13080164,38.46463949,0,01-06-2024,19,Saturday,22,Quality Lab,Chemical Handling Area,Evening,0.92,143.58,0,1,Pending,Low,No Dispatch Needed,143.58,0
BIN-215,SNSR-8078,READ-30015,2024-06-01 20:49:00+00:00,81,organic,59.3293,18.0686,Drottninggatan,Stockholm,ST,111 51,Sweden,51.3,active,FALSE,0,,1,0.724392929,59.28252271,0.765202368,0.776236308,50,77.00672222,42.54732489,5,6,1,264.669939,24.30668459,15,37.3282521,36.08506521,32.39394596,39.60655527,0,01-06-2024,20,Saturday,22,Cafeteria,Food Waste Area,Evening,0.78,166.27,1,1,Pending,Medium,Vehicle Ready,0,0
BIN-216,SNSR-8083,READ-30016,2024-06-01 21:10:00+00:00,17.7,other,37.7749,-122.4194,Market St,San Francisco,CA,94103,USA,12.1,maintenance,FALSE,0,,1,0.730073329,22.10276358,0.743989643,1.013345956,50,80.13695036,43.77996413,5,6,1,279.9246237,27.46526085,2,38.46463949,37.3282521,34.44823504,41.17140312,0,01-06-2024,21,Saturday,22,Storage,Warehouse Utility Area,Evening,1.01,101.08,0,0,Not Needed,Low,No Dispatch Needed,101.08,0
BIN-217,SNSR-8088,READ-30017,2024-06-01 22:36:00+00:00,90.3,general,28.7041,77.1025,Connaught Place,Delhi,DL,110001,India,18.9,maintenance,TRUE,0,,1,0.891842471,43.60677737,1.473010555,1.161996132,50,79.11654415,44.21197026,5,6,1,284.371156,23.6548141,19,39.60655527,38.46463949,36.30060895,43.50805063,1,01-06-2024,22,Saturday,22,Administration,Office Block,Night,0.93,140.39,1,1,Pending,High,Vehicle Ready,0,0
BIN-218,SNSR-8094,READ-30018,2024-06-01 23:10:00+00:00,70.4,recycling,35.6762,139.6503,Harajuku,Tokyo,Tokyo,150-0001,Japan,37.2,active,FALSE,0,,1,0.855022989,48.08098077,0.893097725,0.829492616,50,89.36343417,39.55600371,5,6,1,309.9038236,25.65203599,3,41.17140312,39.60655527,38.40506883,45.5198582,1,01-06-2024,23,Saturday,22,Production,Packaging and Production,Night,0.66,141.92,0,1,Pending,Medium,No Dispatch Needed,141.92,0
BIN-219,SNSR-8099,READ-30019,2024-06-02 00:05:00+00:00,6.4,organic,48.2082,16.3738,Graben,Vienna,W,1010,Austria,14.6,out_of_service,FALSE,0,,1,0.954885097,21.8818772,1.392046555,1.073734285,50,100,45.02766957,6,6,1,326.0571232,29.95003009,18,43.50805063,41.17140312,40.24054629,47.03916019,1,02-06-2024,0,Sunday,22,Cafeteria,Food Waste Area,Night,0.86,102.43,0,0,Not Needed,Low,No Dispatch Needed,102.43,0
BIN-001,SNSR-1001,READ-00001,2024-06-03 07:34:15+00:00,12.3,general,40.7128,-74.006,123 Broadway,New York,NY,10007,USA,83.5,active,FALSE,0,,1,0.647837698,28.38915664,1.294811304,0.731009033,50,4.621799908,2.121429451,0,6,0,94.90258375,27.04891649,18,47.03916019,45.5198582,36.97941012,5.068710225,0,03-06-2024,7,Monday,23,Administration,Office Block,Morning,0.84,54.07,0,0,Not Needed,Low,No Dispatch Needed,54.07,0
BIN-002,SNSR-1002,READ-00002,2024-06-03 09:21:47+00:00,69.4,recycling,51.5074,-0.1278,456 Piccadilly,London,England,W1J 9HS,UK,61.2,active,FALSE,0,,1,0.885297915,41.61529153,1.002637093,1.018812779,50,14.25889824,4.720691968,0,6,0,52.50243243,27.65015009,19,3.546203955,47.03916019,32.20856308,6.850976676,0,03-06-2024,9,Monday,23,Production,Packaging and Production,Morning,1.17,81.52,0,0,Not Needed,Low,No Dispatch Needed,81.52,0
BIN-003,SNSR-1003,READ-00003,2024-06-03 11:10:32+00:00,95.1,organic,35.6895,139.6917,789 Shibuya,Tokyo,Tokyo,150-0002,Japan,17.8,maintenance,TRUE,0,,1,0.904314019,41.67648554,1.076903885,1.024381073,50,15.08525774,6.735920384,0,6,0,92.48847154,26.70557575,6,5.068710225,3.546203955,27.52919471,8.947221621,0,03-06-2024,11,Monday,23,Cafeteria,Food Waste Area,Morning,1.18,84.45,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-004,SNSR-1004,READ-00004,2024-06-03 13:58:06+00:00,8.6,hazardous,52.52,13.405,23 Alexanderplatz,Berlin,BE,10178,Germany,13.4,out_of_service,FALSE,0,,1,0.824510879,36.7887342,0.992517694,1.082457941,50,18.58456143,9.789005738,0,6,0,94.31444286,26.15447045,19,6.850976676,5.068710225,22.92574021,12.19533749,0,03-06-2024,13,Monday,23,Quality Lab,Chemical Handling Area,Morning,1.24,114.92,0,1,Pending,Low,No Dispatch Needed,114.92,0
BIN-005,SNSR-1005,READ-00005,2024-06-03 15:46:51+00:00,46.2,other,-33.8688,151.2093,55 George St,Sydney,NSW,2000,Australia,58.7,active,FALSE,0,,1,0.908386872,14.5144885,0.695242988,1.1356548,50,24.6927569,12.66636696,0,6,0,104.6465885,24.82759382,8,8.947221621,6.850976676,18.45249548,13.39419572,0,03-06-2024,15,Monday,23,Storage,Warehouse Utility Area,Evening,1.14,43.86,0,0,Not Needed,Low,No Dispatch Needed,43.86,0
BIN-006,SNSR-1006,READ-00006,2024-06-03 17:00:19+00:00,91.4,general,48.8566,2.3522,10 Rue de Rivoli,Paris,IDF,75001,France,21,maintenance,TRUE,0,,1,0.797518239,51.76512478,1.222452115,1.285511248,50,22.54954437,14.9004963,0,6,0,126.6485004,23.05748047,0,12.19533749,8.947221621,13.86311512,15.69401626,0,03-06-2024,17,Monday,23,Administration,Office Block,Evening,1.29,114.04,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-007,SNSR-1007,READ-00007,2024-06-03 19:18:05+00:00,33.9,recycling,34.0522,-118.2437,210 Main St,Los Angeles,CA,90012,USA,47.1,active,FALSE,0,,1,0.809093132,26.03900325,0.780772362,1.009780209,50,24.53893888,15.62222204,0,6,0,131.6916261,28.20402577,7,13.39419572,12.19533749,9.385237421,18.26746725,0,03-06-2024,19,Monday,23,Production,Packaging and Production,Evening,1.01,68.74,0,0,Not Needed,Low,No Dispatch Needed,68.74,0
BIN-008,SNSR-1008,READ-00008,2024-06-03 20:45:12+00:00,57.8,organic,55.7558,37.6173,7 Tverskaya St,Moscow,MOW,101000,Russia,35.4,active,FALSE,0,,1,0.771016407,19.32592552,0.524315966,0.893773884,50,39.77297563,18.59950489,0,6,0,140.3111501,24.87627944,6,15.69401626,13.39419572,11.48827503,18.93004369,0,03-06-2024,20,Monday,23,Cafeteria,Food Waste Area,Evening,0.89,60.83,0,0,Not Needed,Low,No Dispatch Needed,60.83,0
BIN-009,SNSR-1009,READ-00009,2024-06-03 21:59:44+00:00,100,hazardous,-22.9068,-43.1729,18 Avenida Atlântica,Rio de Janeiro,RJ,22021-001,Brazil,9.5,out_of_service,TRUE,0,,1,0.610167651,12.03875708,1.145472296,1.177111717,50,34.63621723,13.08527031,0,6,0,138.9982474,21.20295302,17,18.26746725,15.69401626,13.46846553,21.55645068,0,03-06-2024,21,Monday,23,Quality Lab,Chemical Handling Area,Evening,1.18,74.99,1,1,Pending,High,Vehicle Ready,0,0
BIN-010,SNSR-1010,READ-00010,2024-06-03 23:07:31+00:00,63.2,other,41.9028,12.4964,99 Via del Corso,Rome,RM,187,Italy,54.9,active,FALSE,0,,0,0.643156571,39.54464716,0.677110679,0.862499351,50,47.22069686,20.23931211,0,6,0,159.4787609,25.47760975,7,18.93004369,18.26746725,15.56924753,22.65328511,0,03-06-2024,23,Monday,23,Storage,Warehouse Utility Area,Night,0.69,99.52,0,0,Not Needed,Low,No Dispatch Needed,99.52,0
BIN-011,SNSR-1011,READ-00011,2024-06-04 01:26:45+00:00,17.7,general,37.7749,-122.4194,350 Market St,San Francisco,CA,94103,USA,71.6,active,FALSE,0,,1,0.612571674,43.87821809,1.440458584,0.963382852,50,43.42314157,24.4549711,1,6,0,170.0435871,21.35546487,0,21.55645068,18.93004369,17.5272566,23.38096568,0,04-06-2024,1,Tuesday,23,Administration,Office Block,Night,0.77,113.22,0,0,Not Needed,Low,No Dispatch Needed,113.22,0
BIN-012,SNSR-1012,READ-00012,2024-06-04 03:32:19+00:00,78.3,recycling,35.6762,139.6503,2-11-1 Nihonbashi,Chuo,Tokyo,103-0027,Japan,45.7,active,FALSE,0,,1,0.854564165,10.82939145,1.453928577,0.747073829,50,44.67737442,25.03538859,1,6,0,180.5864767,25.36699914,10,22.65328511,21.55645068,19.12520348,27.20206506,0,04-06-2024,3,Tuesday,23,Production,Packaging and Production,Night,0.6,54.54,0,0,Not Needed,Medium,No Dispatch Needed,54.54,0
BIN-013,SNSR-1013,READ-00013,2024-06-04 05:17:53+00:00,88,organic,48.2082,16.3738,1 Stephansplatz,Vienna,Vienna,1010,Austria,19.2,maintenance,FALSE,0,,0,0.725742392,35.60465291,1.41486439,0.715210446,50,57.67939985,24.04956055,1,6,0,214.1398531,21.05208808,17,23.38096568,22.65328511,21.09775625,31.08177718,0,04-06-2024,5,Tuesday,23,Cafeteria,Food Waste Area,Night,0.57,97.76,1,0,Not Needed,Medium,Awaiting Vehicle,0,0
BIN-014,SNSR-1014,READ-00014,2024-06-04 06:48:24+00:00,3.2,hazardous,59.3293,18.0686,12 Drottninggatan,Stockholm,AB,11151,Sweden,12.8,out_of_service,FALSE,1,Overflow Warning,1,0.803428276,21.32478876,0.8701587,1.277589049,50,60.99873159,27.14022047,1,6,0,221.4244319,27.94088209,9,27.20206506,23.38096568,23.29600781,34.4111679,0,04-06-2024,6,Tuesday,23,Quality Lab,Chemical Handling Area,Morning,1.47,111.38,0,1,Pending,Low,No Dispatch Needed,111.38,0
BIN-015,SNSR-1015,READ-00015,2024-06-04 08:35:07+00:00,51.7,other,19.4326,-99.1332,67 Paseo de la Reforma,Mexico City,CDMX,6600,Mexico,56.3,active,FALSE,1,Overflow Warning,1,0.96302659,42.25863952,0.515456617,1.201588072,50,74.39884001,34.17130188,1,6,0,247.7716641,27.18489061,2,31.08177718,27.20206506,25.60225076,35.97731609,0,04-06-2024,8,Tuesday,23,Storage,Warehouse Utility Area,Morning,1.38,123.91,0,1,Pending,Low,No Dispatch Needed,123.91,0
BIN-016,SNSR-1016,READ-00016,2024-06-04 10:29:41+00:00,96.6,general,39.9042,116.4074,8 Tiananmen Sq,Beijing,Beijing,100006,China,13.7,maintenance,TRUE,0,,1,0.699716892,18.71832145,1.428318563,1.117584524,50,68.63544822,36.76816664,1,6,0,277.3746653,27.19149823,6,34.4111679,31.08177718,28.03757539,36.81916849,0,04-06-2024,10,Tuesday,23,Administration,Office Block,Morning,1.29,85.17,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-017,SNSR-1017,READ-00017,2024-06-04 11:42:16+00:00,58.8,recycling,43.6532,-79.3832,33 Queen St W,Toronto,ON,M5H 2N2,Canada,49.8,active,FALSE,0,,1,0.764153169,44.54688691,0.928184148,0.945371767,50,78.66546281,34.7688991,1,6,0,253.53461,24.2254283,15,35.97731609,34.4111679,30.21796364,39.71398408,0,04-06-2024,11,Tuesday,23,Production,Packaging and Production,Morning,1.09,128.86,0,1,Pending,Low,No Dispatch Needed,128.86,0
BIN-018,SNSR-1018,READ-00018,2024-06-04 13:13:52+00:00,13.5,organic,28.6139,77.209,14 Connaught Place,Delhi,DL,110001,India,76.1,active,FALSE,0,,0,0.902220455,29.33676732,1.466654819,0.803976592,50,75.03319154,36.97225774,1,6,0,279.480716,25.23733331,15,36.81916849,35.97731609,32.65520636,41.75451781,0,04-06-2024,13,Tuesday,23,Cafeteria,Food Waste Area,Morning,0.92,104.57,0,0,Not Needed,Low,No Dispatch Needed,104.57,0
BIN-019,SNSR-1019,READ-00019,2024-06-04 15:22:49+00:00,73,hazardous,35.2271,-80.8431,77 S Tryon St,Charlotte,NC,28202,USA,38.9,active,FALSE,0,,1,0.691519266,56.83649944,1.463619977,0.793862226,50,83.55854689,40.37998575,1,6,0,285.8126899,22.07928769,19,39.71398408,36.81916849,35.27999952,42.68165163,1,04-06-2024,15,Tuesday,23,Quality Lab,Chemical Handling Area,Evening,0.79,193.84,0,1,Pending,Medium,No Dispatch Needed,193.84,0
BIN-020,SNSR-1020,READ-00020,2024-06-04 17:04:31+00:00,84.5,other,50.1109,8.6821,88 Zeil,Frankfurt,HE,60313,Germany,28.6,active,FALSE,0,,1,0.630791964,16.87604721,1.353009455,0.850145739,50,90.08430716,44.08468564,1,6,0,300.1444786,27.6435839,16,41.75451781,39.71398408,37.49136903,44.91477082,1,04-06-2024,17,Tuesday,23,Storage,Warehouse Utility Area,Evening,0.85,92.1,1,0,Not Needed,Medium,Vehicle Ready,0,0
BIN-021,SNSR-1021,READ-00021,2024-06-04 18:16:55+00:00,99.9,general,41.3851,2.1734,11 La Rambla,Barcelona,CT,8002,Spain,11.2,out_of_service,TRUE,0,,1,0.715900581,27.05331755,0.794448892,1.029535999,50,92.33113838,45.81975731,1,6,0,314.6487855,23.00331829,1,42.68165163,41.75451781,39.46751097,45.53513064,1,04-06-2024,18,Tuesday,23,Administration,Office Block,Evening,1.03,112.84,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-022,SNSR-1022,READ-00022,2024-06-04 19:37:10+00:00,29.4,recycling,37.9838,23.7275,4 Syntagma Sq,Athens,Attica,10557,Greece,64.3,active,FALSE,0,,1,0.664488515,15.67367606,0.885097729,1.128757554,50,84.78886511,44.49571829,1,6,0,307.1990618,25.52516903,0,44.91477082,42.68165163,41.05664851,4.440849862,1,04-06-2024,19,Tuesday,23,Production,Packaging and Production,Evening,1.13,90.51,0,0,Not Needed,Low,No Dispatch Needed,90.51,0
BIN-023,SNSR-1023,READ-00023,2024-06-04 21:11:03+00:00,60.2,organic,-1.2921,36.8219,25 Kenyatta Ave,Nairobi,Nairobi,100,Kenya,52,active,FALSE,0,,0,0.971879061,56.23468091,1.351136672,1.096118426,50,5.949541775,6.20681061,1,6,0,62.12501477,23.61723178,15,45.53513064,44.91477082,36.55143905,7.259677857,0,04-06-2024,21,Tuesday,23,Cafeteria,Food Waste Area,Evening,1.1,109.91,0,0,Not Needed,Low,No Dispatch Needed,109.91,0
BIN-024,SNSR-1024,READ-00024,2024-06-04 22:53:38+00:00,89.3,hazardous,40.4168,-3.7038,60 Gran Via,Madrid,MD,28013,Spain,19.7,maintenance,FALSE,1,Overflow Warning,1,0.923248152,53.86696767,0.816922005,0.867960338,50,10.97733178,10.36855802,1,6,0,60.63284335,25.67330483,11,4.440849862,45.53513064,32.32865467,8.850666624,0,04-06-2024,22,Tuesday,23,Quality Lab,Chemical Handling Area,Night,0.69,146.48,1,1,Pending,Medium,Vehicle Ready,0,0
BIN-025,SNSR-1025,READ-00025,2024-06-05 00:08:55+00:00,4.8,other,55.9533,-3.1883,7 Princes St,Edinburgh,Scotland,EH2 2QP,UK,77.3,active,FALSE,0,,1,0.853361503,22.89708139,0.669492747,1.272919168,50,17.32111193,5.086715647,2,6,0,95.82524102,29.45059141,4,7.259677857,4.440849862,27.91960932,11.1709047,0,05-06-2024,0,Wednesday,23,Storage,Warehouse Utility Area,Night,1.02,48.34,0,0,Not Needed,Low,No Dispatch Needed,48.34,1
BIN-026,SNSR-1026,READ-00026,2024-06-05 01:25:15+00:00,92.2,general,37.5665,126.978,5 Namdaemunno,Seoul,Seoul,4531,South Korea,16.8,maintenance,TRUE,0,,1,0.948584236,42.9992023,1.056801262,1.14273815,50,26.94567533,14.02429894,2,6,0,84.64240365,27.15754317,4,8.850666624,7.259677857,23.55052173,13.58439068,0,05-06-2024,1,Wednesday,23,Administration,Office Block,Night,0.91,97.03,1,0,Not Needed,High,Vehicle Ready,0,1
BIN-027,SNSR-1027,READ-00027,2024-06-05 02:37:44+00:00,70.7,recycling,25.276987,55.296249,32 Sheikh Zayed Rd,Dubai,Dubai,0,UAE,39.5,active,FALSE,0,,1,0.921468831,50.86111001,1.436154774,1.032612432,50,16.10167083,14.55374947,2,6,0,86.91483615,25.43715963,8,11.1709047,8.850666624,19.39377017,14.73138127,0,05-06-2024,2,Wednesday,23,Production,Packaging and Production,Night,0.83,111.93,0,0,Not Needed,Medium,No Dispatch Needed,111.93,1
BIN-028,SNSR-1028,READ-00028,2024-06-05 03:50:22+00:00,15.4,organic,1.3521,103.8198,19 Orchard Rd,Singapore,Singapore,238858,Singapore,68.2,active,FALSE,0,,1,0.674628024,37.76004058,1.196029797,1.067032448,50,29.70364631,14.78761103,2,6,0,140.976601,20.93312768,8,13.58439068,11.1709047,15.08185738,18.62492747,0,05-06-2024,3,Wednesday,23,Cafeteria,Food Waste Area,Night,0.85,88.67,0,0,Not Needed,Low,No Dispatch Needed,88.67,1
BIN-029,SNSR-1029,READ-00029,2024-06-05 05:01:13+00:00,77.1,hazardous,-34.6037,-58.3816,22 Avenida Corrientes,Buenos Aires,CABA,C1042,Argentina,22.9,active,FALSE,0,,1,0.957023599,36.48252892,1.07006117,0.951760037,50,38.05246007,20.6359561,2,6,0,143.1905861,24.93714659,2,14.73138127,13.58439068,11.23754264,21.83789235,0,05-06-2024,5,Wednesday,23,Quality Lab,Chemical Handling Area,Night,0.76,129.56,0,1,Pending,Medium,No Dispatch Needed,129.56,1
BIN-030,SNSR-1030,READ-00030,2024-06-05 06:19:58+00:00,42.3,other,13.7563,100.5018,45 Sukhumvit Rd,Bangkok,Bangkok,10110,Thailand,53.8,active,FALSE,0,,1,0.815736897,22.09261455,0.597176494,0.848638594,50,40.11964957,20.6008912,2,6,0,153.2754457,27.48099609,18,18.62492747,14.73138127,13.72283442,25.62613864,0,05-06-2024,6,Wednesday,23,Storage,Warehouse Utility Area,Morning,0.98,68.61,0,0,Not Needed,Low,No Dispatch Needed,68.61,1
BIN-031,SNSR-1031,READ-00031,2024-06-05 07:33:24+00:00,99.2,general,64.1265,-21.8174,2 Laugavegur,Reykjavik,Capital Region,101,Iceland,8.1,out_of_service,TRUE,1,Overflow Warning,1,0.922976062,14.65513839,1.115007227,0.913583607,50,54.030907,20.33321882,2,6,0,197.6057979,23.32909332,15,21.83789235,18.62492747,16.34661453,29.25803437,0,05-06-2024,7,Wednesday,23,Administration,Office Block,Morning,1.05,54.85,1,0,Not Needed,High,Vehicle Ready,0,1
BIN-032,SNSR-1032,READ-00032,2024-06-05 08:45:16+00:00,23.5,recycling,40.4168,-3.7038,17 Calle de Alcalá,Madrid,MD,28014,Spain,41.2,active,FALSE,0,,1,0.95843652,54.8607879,1.49005385,1.154707666,50,62.41453508,25.34083292,2,6,0,216.258917,28.3348626,15,25.62613864,21.83789235,19.26195278,31.8506843,0,05-06-2024,8,Wednesday,23,Production,Packaging and Production,Morning,1.33,134.23,0,1,Pending,Low,No Dispatch Needed,134.23,1
BIN-033,SNSR-1033,READ-00033,2024-06-05 09:59:37+00:00,63,organic,31.2304,121.4737,99 Nanjing Rd,Shanghai,Shanghai,200001,China,38.7,active,FALSE,1,Overflow Warning,1,0.72720139,55.02090286,0.640084015,0.708636093,50,61.81199359,32.59280621,2,6,0,226.4699501,24.77275296,2,29.25803437,25.62613864,22.21620701,35.57724412,0,05-06-2024,9,Wednesday,23,Cafeteria,Food Waste Area,Morning,0.81,144.67,0,1,Pending,Low,No Dispatch Needed,144.67,1
BIN-034,SNSR-1034,READ-00034,2024-06-05 11:14:51+00:00,7.2,hazardous,45.4642,9.19,3 Via Torino,Milan,MI,20123,Italy,17.6,out_of_service,FALSE,0,,1,0.64402077,41.65507286,1.018329652,0.769643584,50,68.8549776,32.3515124,2,6,0,256.4419309,26.32363124,19,31.8506843,29.25803437,25.35804322,36.38696788,0,05-06-2024,11,Wednesday,23,Quality Lab,Chemical Handling Area,Morning,0.89,155.27,0,1,Pending,Low,No Dispatch Needed,155.27,1
BIN-035,SNSR-1035,READ-00035,2024-06-05 12:28:34+00:00,55.5,other,52.3676,4.9041,21 Damrak,Amsterdam,NH,1012,Netherlands,62.4,active,FALSE,0,,1,0.691174065,26.95148955,1.377373072,0.727601585,50,73.21148591,34.27213894,2,6,0,248.8600753,24.72026139,0,35.57724412,31.8506843,28.45169845,37.57290789,0,05-06-2024,12,Wednesday,23,Storage,Warehouse Utility Area,Morning,0.84,96.49,0,0,Not Needed,Low,No Dispatch Needed,96.49,1
BIN-036,SNSR-1036,READ-00036,2024-06-05 13:41:09+00:00,97.7,general,60.1699,24.9384,6 Mannerheimintie,Helsinki,Uusimaa,100,Finland,13.1,maintenance,TRUE,1,Overflow Warning,1,0.770843115,27.46047873,1.240768618,0.724437281,50,75.52738662,39.03177912,2,6,0,291.436547,24.94299123,19,36.38696788,35.57724412,31.15855279,38.23120341,0,05-06-2024,13,Wednesday,23,Administration,Office Block,Morning,0.83,104.07,1,0,Not Needed,High,Vehicle Ready,0,1
BIN-037,SNSR-1037,READ-00037,2024-06-05 15:02:23+00:00,59.6,recycling,41.0082,28.9784,5 Sultanahmet,Istanbul,Istanbul,34122,Turkey,49,active,FALSE,0,,0,0.927205906,46.29778394,1.197015741,1.21327635,50,75.13271054,35.01153742,2,6,0,269.8971946,24.47559955,10,37.57290789,36.38696788,33.50045437,39.86985956,0,05-06-2024,15,Wednesday,23,Production,Packaging and Production,Evening,1.21,132.35,0,1,Pending,Low,No Dispatch Needed,132.35,1
BIN-038,SNSR-1038,READ-00038,2024-06-05 16:15:54+00:00,24.8,organic,38.7223,-9.1393,10 Praça do Comércio,Lisbon,Lisboa,1100-148,Portugal,57.7,active,FALSE,0,,1,0.944292233,54.855513,1.202484084,1.122194716,50,77.30949217,40.80941647,2,6,0,275.6277379,23.37610395,16,38.23120341,37.57290789,35.53527165,41.73023008,0,05-06-2024,16,Wednesday,23,Cafeteria,Food Waste Area,Evening,1.12,155.87,0,1,Pending,Low,No Dispatch Needed,155.87,1
BIN-039,SNSR-1039,READ-00039,2024-06-05 17:29:08+00:00,91.7,hazardous,35.6895,139.6917,4-2-8 Shinjuku,Tokyo,Tokyo,160-0022,Japan,18.4,maintenance,TRUE,0,,0,0.602780852,54.35432121,0.859491151,0.984504297,50,77.9254604,40.78548033,2,6,0,284.9348813,26.96751272,7,39.86985956,38.23120341,37.31701389,43.17995169,1,05-06-2024,17,Wednesday,23,Quality Lab,Chemical Handling Area,Evening,0.98,189.94,1,1,Pending,High,Awaiting Vehicle,0,1
BIN-040,SNSR-1040,READ-00040,2024-06-05 18:43:52+00:00,48.5,other,25.0343,121.5645,9 Zhongxiao Rd,Taipei,Taipei,100,Taiwan,68.1,active,FALSE,0,,1,0.804298921,48.99377729,0.793591844,0.758700496,50,91.75436313,43.55712108,2,6,0,300.1893733,24.14739089,3,41.73023008,39.86985956,38.93548066,46.58053297,1,05-06-2024,18,Wednesday,23,Storage,Warehouse Utility Area,Evening,0.76,149.17,0,1,Pending,Low,No Dispatch Needed,149.17,1
BIN-042,SNSR-1042,READ-00042,2024-06-05 21:14:09+00:00,65.9,recycling,-23.5505,-46.6333,80 Avenida Paulista,Sao Paulo,SP,01310-100,Brazil,36.7,active,FALSE,0,,1,0.688843124,14.20699825,1.310113395,0.984083062,50,6.357622406,3.714193354,2,6,0,62.26948594,26.86234638,7,46.58053297,43.17995169,35.96738492,7.006445114,0,05-06-2024,21,Wednesday,23,Production,Packaging and Production,Evening,0.98,30.77,0,0,Not Needed,Low,No Dispatch Needed,30.77,1
BIN-043,SNSR-1043,READ-00043,2024-06-05 22:29:28+00:00,19.2,organic,44.4268,26.1025,5 Bulevardul Unirii,Bucharest,Bucharest,30167,Romania,59.3,active,FALSE,0,,1,0.647946147,18.0814357,1.367072319,0.803921122,50,11.01067503,1.925873992,2,6,0,81.83768623,22.45911697,19,4.607008823,46.58053297,31.60074738,7.999679901,0,05-06-2024,22,Wednesday,23,Cafeteria,Food Waste Area,Night,0.64,35.24,0,0,Not Needed,Low,No Dispatch Needed,35.24,1
BIN-044,SNSR-1044,READ-00044,2024-06-06 00:01:12+00:00,56.4,hazardous,56.9496,24.1052,8 Brivibas St,Riga,LV,LV-1010,Latvia,25.7,active,FALSE,0,,1,0.735046069,54.92770943,1.413240553,0.96031099,50,15.70251703,8.41253426,3,6,0,81.23547888,22.85858429,2,7.006445114,4.607008823,27.28195831,11.30736933,0,06-06-2024,0,Thursday,23,Quality Lab,Chemical Handling Area,Night,0.77,145.65,0,1,Pending,Low,No Dispatch Needed,145.65,0
BIN-045,SNSR-1045,READ-00045,2024-06-06 01:14:57+00:00,93.8,other,35.8617,104.1954,17 Renmin Rd,Lanzhou,Gansu,730000,China,17.2,maintenance,TRUE,0,,1,0.977163882,40.32145298,1.011342399,0.939102841,50,25.01648081,16.05164602,3,6,0,109.2250009,26.20023777,15,7.999679901,7.006445114,23.20160256,12.06829659,0,06-06-2024,1,Thursday,23,Storage,Warehouse Utility Area,Night,0.75,95.05,1,0,Not Needed,High,Vehicle Ready,0,0
BIN-046,SNSR-1046,READ-00046,2024-06-06 02:27:41+00:00,10.1,general,40.4406,-79.9959,41 Forbes Ave,Pittsburgh,PA,15222,USA,82,active,FALSE,0,,1,0.729281173,10.45985258,1.001516295,1.069510059,50,24.21657441,11.66714611,3,6,0,122.4381148,24.25989648,2,11.30736933,7.999679901,18.96418349,16.02240086,0,06-06-2024,2,Thursday,23,Administration,Office Block,Night,0.86,35.16,0,0,Not Needed,Low,No Dispatch Needed,35.16,0
